run_id,case_id,seed,system,setting,model,temperature,max_tokens,round_cap,rag_enabled,rag_fallback_used,fallback_tainted,retry_used,retry_count,runtime_seconds,n_phase1_agents,n_phase1_elements,n_phase2_negotiations,n_phase2_steps,n_phase3_elements,n_phase3_connections,conflict_resolution_rate,chv,mdc,semantic_preservation_f1,semantic_p2_vs_p1_f1,s_logic,topology_is_valid,deterministic_is_valid,compliance_coverage,s_term,iso29148_unambiguous,iso29148_correctness,iso29148_verifiability,iso29148_set_consistency,iso29148_set_feasibility,blind_eval_run_id,judge_pipeline_hash,validation_passed,non_comparable_reason
mare-library-negotiation_integration_verification-s202,Library,202,mare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.092928,5,21,5,10,21,16,0.0,0.001691,0.835025,0.909764,1.0,1.0,1,1,0.666667,1.0,5.0,5.0,4.333334,5.0,4.200001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
iredev-library-negotiation_integration_verification-s202,Library,202,iredev,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.131187,6,30,6,12,30,24,0.0,0.007775,0.77553,0.925958,1.0,1.0,1,1,0.666667,0.75,4.45,5.0,4.333334,5.0,4.200001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
quare-library-negotiation_integration_verification-s202,Library,202,quare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.117306,5,35,5,10,35,30,0.0,0.004832,0.679016,0.948315,1.0,1.0,1,1,1.0,1.0,5.0,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
mare-library-single_agent-s303,Library,303,mare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.023053,1,7,0,0,7,6,0.0,0.0,0.0,0.933134,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
iredev-library-single_agent-s303,Library,303,iredev,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.012944,1,7,0,0,7,6,0.0,0.0,0.0,0.933134,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
quare-library-single_agent-s303,Library,303,quare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.040048,1,7,0,0,7,6,0.0,0.0,0.0,0.933134,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
mare-library-multi_agent_without_negotiation-s303,Library,303,mare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.035684,5,21,0,0,21,16,0.0,0.001691,0.835025,0.908442,0.0,1.0,1,0,0.666667,1.0,5.0,3.8,2.333334,5.0,2.600001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
iredev-library-multi_agent_without_negotiation-s303,Library,303,iredev,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.146672,6,30,0,0,30,24,0.0,0.007775,0.77553,0.916224,0.0,1.0,1,0,0.666667,0.75,4.45,3.8,2.333334,5.0,2.600001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
quare-library-multi_agent_without_negotiation-s303,Library,303,quare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.054452,5,35,0,0,35,30,0.0,0.004852,0.679375,0.947592,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,negotiation_and_verification_not_executed_for_setting
mare-library-multi_agent_with_negotiation-s303,Library,303,mare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.051822,5,21,5,10,6,5,0.0,2.7e-05,0.753594,0.906625,1.0,1.0,1,0,0.166667,1.0,5.0,3.8,1.333334,5.0,1.400001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
iredev-library-multi_agent_with_negotiation-s303,Library,303,iredev,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.1129,6,30,6,12,7,6,0.0,0.005881,0.688579,0.911564,1.0,1.0,1,0,0.333333,0.666667,4.266667,3.8,1.666666,5.0,1.799999,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
quare-library-multi_agent_with_negotiation-s303,Library,303,quare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.115399,5,35,5,10,7,6,0.0,0.000165,0.634227,0.943217,1.0,1.0,1,0,0.833333,1.0,5.0,3.8,2.666666,5.0,2.999999,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
mare-library-negotiation_integration_verification-s303,Library,303,mare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.084304,5,21,5,10,21,16,0.0,0.001691,0.835025,0.908442,1.0,1.0,1,1,0.666667,1.0,5.0,5.0,4.333334,5.0,4.200001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
iredev-library-negotiation_integration_verification-s303,Library,303,iredev,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.122746,6,30,6,12,30,24,0.0,0.007775,0.77553,0.916224,1.0,1.0,1,1,0.666667,0.75,4.45,5.0,4.333334,5.0,4.200001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
quare-library-negotiation_integration_verification-s303,Library,303,quare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.111097,5,35,5,10,35,30,0.0,0.004852,0.679375,0.947592,1.0,1.0,1,1,1.0,1.0,5.0,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
mare-rollcall-single_agent-s101,RollCall,101,mare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.020431,1,6,0,0,6,5,0.0,0.0,0.0,0.928342,0.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
iredev-rollcall-single_agent-s101,RollCall,101,iredev,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.0108,1,6,0,0,6,5,0.0,0.0,0.0,0.928342,0.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
quare-rollcall-single_agent-s101,RollCall,101,quare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.037411,1,6,0,0,6,5,0.0,0.0,0.0,0.928342,0.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
mare-rollcall-multi_agent_without_negotiation-s101,RollCall,101,mare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.041131,5,21,0,0,21,16,0.0,0.001691,0.835025,0.909244,0.0,1.0,1,0,0.8,0.666667,4.266667,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
iredev-rollcall-multi_agent_without_negotiation-s101,RollCall,101,iredev,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.121218,6,30,0,0,30,24,0.0,0.007775,0.775531,0.924463,0.0,1.0,1,0,0.8,0.666667,4.266667,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
quare-rollcall-multi_agent_without_negotiation-s101,RollCall,101,quare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.051166,5,35,0,0,35,30,0.0,0.00481,0.679351,0.944725,0.0,1.0,1,0,1.0,0.666667,4.266667,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,negotiation_and_verification_not_executed_for_setting
mare-rollcall-multi_agent_with_negotiation-s101,RollCall,101,mare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.104962,5,21,5,10,6,5,0.0,2.7e-05,0.753594,0.907239,1.0,1.0,1,0,0.2,1.0,5.0,3.8,1.4,5.0,1.48,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
iredev-rollcall-multi_agent_with_negotiation-s101,RollCall,101,iredev,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.116315,6,30,6,12,7,6,0.0,0.005881,0.688579,0.926036,1.0,1.0,1,0,0.4,0.666667,4.266667,3.8,1.8,5.0,1.96,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
quare-rollcall-multi_agent_with_negotiation-s101,RollCall,101,quare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.116082,5,35,5,10,7,6,0.0,0.000157,0.634001,0.939766,1.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
mare-rollcall-negotiation_integration_verification-s101,RollCall,101,mare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.085121,5,21,5,10,21,16,0.0,0.001691,0.835025,0.909244,1.0,1.0,1,1,0.8,0.666667,4.266667,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
iredev-rollcall-negotiation_integration_verification-s101,RollCall,101,iredev,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.132589,6,30,6,12,30,24,0.0,0.007775,0.775531,0.924463,1.0,1.0,1,1,0.8,0.666667,4.266667,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
quare-rollcall-negotiation_integration_verification-s101,RollCall,101,quare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.137667,5,35,5,10,35,30,0.0,0.00481,0.679351,0.944725,1.0,1.0,1,1,1.0,0.666667,4.266667,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
mare-rollcall-single_agent-s202,RollCall,202,mare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.038761,1,6,0,0,6,5,0.0,0.0,0.0,0.926887,0.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
iredev-rollcall-single_agent-s202,RollCall,202,iredev,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.03094,1,6,0,0,6,5,0.0,0.0,0.0,0.926887,0.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
quare-rollcall-single_agent-s202,RollCall,202,quare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.015767,1,6,0,0,6,5,0.0,0.0,0.0,0.926887,0.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
mare-rollcall-multi_agent_without_negotiation-s202,RollCall,202,mare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.040739,5,21,0,0,21,16,0.0,0.001691,0.835025,0.908194,0.0,1.0,1,0,0.8,0.666667,4.266667,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
iredev-rollcall-multi_agent_without_negotiation-s202,RollCall,202,iredev,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.124337,6,30,0,0,30,24,0.0,0.007775,0.775531,0.915976,0.0,1.0,1,0,0.8,0.666667,4.266667,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
quare-rollcall-multi_agent_without_negotiation-s202,RollCall,202,quare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.050301,5,35,0,0,35,30,0.0,0.004812,0.679152,0.944896,0.0,1.0,1,0,1.0,0.666667,4.266667,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,negotiation_and_verification_not_executed_for_setting
mare-rollcall-multi_agent_with_negotiation-s202,RollCall,202,mare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.09241,5,21,5,10,6,5,0.0,2.7e-05,0.753594,0.90411,1.0,1.0,1,0,0.2,1.0,5.0,3.8,1.4,5.0,1.48,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
iredev-rollcall-multi_agent_with_negotiation-s202,RollCall,202,iredev,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.161491,6,30,6,12,7,6,0.0,0.005881,0.688579,0.913691,1.0,1.0,1,0,0.4,1.0,5.0,3.8,1.8,5.0,1.96,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
quare-rollcall-multi_agent_with_negotiation-s202,RollCall,202,quare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.117073,5,35,5,10,7,6,0.0,0.000145,0.632864,0.941466,1.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
mare-rollcall-negotiation_integration_verification-s202,RollCall,202,mare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.081956,5,21,5,10,21,16,0.0,0.001691,0.835025,0.908194,1.0,1.0,1,1,0.8,0.666667,4.266667,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
iredev-rollcall-negotiation_integration_verification-s202,RollCall,202,iredev,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.12626,6,30,6,12,30,24,0.0,0.007775,0.775531,0.915976,1.0,1.0,1,1,0.8,0.666667,4.266667,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
quare-rollcall-negotiation_integration_verification-s202,RollCall,202,quare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.124368,5,35,5,10,35,30,0.0,0.004812,0.679152,0.944896,1.0,1.0,1,1,1.0,0.666667,4.266667,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
mare-rollcall-single_agent-s303,RollCall,303,mare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.019695,1,6,0,0,6,5,0.0,0.0,0.0,0.927323,0.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
iredev-rollcall-single_agent-s303,RollCall,303,iredev,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.016606,1,6,0,0,6,5,0.0,0.0,0.0,0.927323,0.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
quare-rollcall-single_agent-s303,RollCall,303,quare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.017344,1,6,0,0,6,5,0.0,0.0,0.0,0.927323,0.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
mare-rollcall-multi_agent_without_negotiation-s303,RollCall,303,mare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.066056,5,21,0,0,21,16,0.0,0.001691,0.835025,0.908822,0.0,1.0,1,0,0.8,1.0,5.0,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
iredev-rollcall-multi_agent_without_negotiation-s303,RollCall,303,iredev,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.1085,6,30,0,0,30,24,0.0,0.007775,0.775531,0.91841,0.0,1.0,1,0,0.8,0.666667,4.266667,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
quare-rollcall-multi_agent_without_negotiation-s303,RollCall,303,quare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.054303,5,35,0,0,35,30,0.0,0.004752,0.679165,0.944813,0.0,1.0,1,0,1.0,0.666667,4.266667,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,negotiation_and_verification_not_executed_for_setting
mare-rollcall-multi_agent_with_negotiation-s303,RollCall,303,mare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.115875,5,21,5,10,6,5,0.0,2.7e-05,0.753594,0.906866,1.0,1.0,1,0,0.2,1.0,5.0,3.8,1.4,5.0,1.48,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
iredev-rollcall-multi_agent_with_negotiation-s303,RollCall,303,iredev,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.165062,6,30,6,12,7,6,0.0,0.005881,0.688579,0.914633,1.0,1.0,1,0,0.4,1.0,5.0,3.8,1.8,5.0,1.96,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
quare-rollcall-multi_agent_with_negotiation-s303,RollCall,303,quare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.105356,5,35,5,10,7,6,0.0,0.000145,0.633503,0.940196,1.0,1.0,1,0,1.0,0.5,3.9,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
mare-rollcall-negotiation_integration_verification-s303,RollCall,303,mare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.085641,5,21,5,10,21,16,0.0,0.001691,0.835025,0.908822,1.0,1.0,1,1,0.8,1.0,5.0,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
iredev-rollcall-negotiation_integration_verification-s303,RollCall,303,iredev,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.113135,6,30,6,12,30,24,0.0,0.007775,0.775531,0.91841,1.0,1.0,1,1,0.8,0.666667,4.266667,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
quare-rollcall-negotiation_integration_verification-s303,RollCall,303,quare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.100074,5,35,5,10,35,30,0.0,0.004752,0.679165,0.944813,1.0,1.0,1,1,1.0,0.666667,4.266667,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
